,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state
151048,1669 Bloor Street W,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'CoatCheck': 'False', 'DogsAllowed': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'False', 'HappyHour': 'False', 'HasTV': 'False', 'Music': ""{'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'Smoking': 'no', 'WheelchairAccessible': 'False', 'WiFi': 'no'}",-n27mJ_jQWGCuIukTvg9Mg,"Arcades, Books, Mags, Music & Video, Pubs, Shopping, Vinyl Records, Arts & Entertainment, Coffee & Tea, Restaurants, Bars, Cafes, Nightlife, Food, Art Galleries",Toronto,"{'Monday': '16:0-2:0', 'Tuesday': '18:0-2:0', 'Wednesday': '18:0-2:0', 'Thursday': '18:0-2:0', 'Friday': '18:0-2:0', 'Saturday': '18:0-2:0', 'Sunday': '16:0-2:0'}",1,43.6553501508,-79.4567192927,Cabin Fever,High Park,M6P 1A6,30,4.5,ON
151149,119  Spadina Avenue,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': 'no'}",gqGnHza3_7Y53NzXEzDpzg,"Food, Bagels, Coffee & Tea, Donuts",Toronto,,1,43.646919747,-79.3951460347,Tim Hortons,Entertainment District,M5V 2K2,5,2.0,ON
151766,62 Laird Drive,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': 'free'}",-BJ0Z28LoETB_ZsdA4Ikeg,"Food, Coffee & Tea",Toronto,"{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-21:0'}",0,43.7047149,-79.3614969,Starbucks,,M4G 3V1,4,3.0,ON
152055,1414 Dundas Street W,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",n0brCahcSv6DdYqjKIIxLw,"Specialty Food, Food, Cheese Shops, Coffee & Tea, Bakeries",Toronto,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:0-19:0', 'Sunday': '10:0-17:0'}",1,43.6496692,-79.4292377,"Grain, Curd & Bean",Little Portugal,M6J 1Y5,8,4.0,ON
152398,1042 Gerrard Street E,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",wCZyJMCNs4UNlfixpb8RrA,"Coffee & Tea, Food",Toronto,,1,43.669083,-79.336748,Dineen Outpost,Leslieville,M4M 1Z5,10,4.5,ON
152414,333 Roncesvalles Avenue,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",kYezxBTjUC49pva5HLPKbg,"Coffee & Tea, Bakeries, Restaurants, Cafes, Food",Toronto,"{'Monday': '7:30-18:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-18:0', 'Friday': '7:30-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}",1,43.6492492,-79.4500452,Fantail Bakery-Cafe,Roncesvalles,M6R 2M8,26,4.0,ON
152427,348 Danforth Avenue,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '3', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",fCeJ0KNlc84SorKaSnehHQ,"Restaurants, Coffee & Tea, Sandwiches, Food, Juice Bars & Smoothies",Toronto,"{'Monday': '8:30-18:30', 'Tuesday': '8:30-18:30', 'Wednesday': '8:30-18:30', 'Thursday': '8:30-18:30', 'Friday': '8:30-18:30', 'Saturday': '9:0-18:0', 'Sunday': '10:0-18:0'}",1,43.6775268,-79.3527756,The Big Carrot Organic Juice Bar,The Danforth,M4K 1N8,10,3.0,ON
152597,250 Queen Street W,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",snFLgArPIv9-QbZZcoJEoQ,"Coffee & Tea, Food",Toronto,"{'Monday': '5:30-23:0', 'Tuesday': '5:30-23:0', 'Wednesday': '5:30-23:0', 'Thursday': '5:30-23:0', 'Friday': '5:30-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-23:0'}",1,43.6500785,-79.3909518,Starbucks,Queen Street West,M5V 1Z7,18,2.5,ON
152762,2116 Danforth Avenue,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': 'free'}",imWSI4y7ijULP5w70r3vIA,"Coffee & Tea, Food",Toronto,,0,43.6859002,-79.3118115,True Brew Cafe,The Danforth,M4C 1J9,3,3.5,ON
153119,238 Annette Street,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'WiFi': 'free'}",adcFpJXyvztFJbi1nvfS3A,"Coffee & Tea, Food",Toronto,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}",1,43.6625952,-79.4711229,The Good Neighbour Espresso Bar,The Junction,M6P 1R1,62,4.0,ON
153355,207 Augusta Avenue,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'NoiseLevel': 'loud', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True'}",lAUFPjJPgoiIxrv71nVZ2w,"Desserts, Restaurants, Coffee & Tea, Canadian (New), Cafes, Food",Toronto,,0,43.6540622,-79.4014786,Aspetta Cafe,Kensington Market,M5T,6,4.0,ON
153422,350 Dundas Street W,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'False', 'WiFi': 'free'}",KhRaEtZE9ulx6qdm5L475w,"Coffee & Tea, Food, Desserts",Toronto,"{'Tuesday': '8:30-18:0', 'Wednesday': '8:30-18:0', 'Thursday': '8:30-18:0', 'Friday': '8:30-18:0', 'Saturday': '10:0-18:0', 'Sunday': '12:0-18:0'}",0,43.6541354,-79.3929365,Espresso Etc,Downtown Core,M5T 1G5,11,3.5,ON
153567,459 Church Street,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForDancing': 'False', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': True, 'jukebox': False}"", 'NoiseLevel': 'very_loud', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '3', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",jYCyFzNz7SYMH1zTDfkcPQ,"Bakeries, Coffee & Tea, Internet Cafes, Bars, Nightlife, Lounges, Food",Toronto,"{'Monday': '8:0-2:0', 'Tuesday': '8:0-2:0', 'Wednesday': '8:0-2:0', 'Thursday': '8:0-2:0', 'Friday': '8:0-2:0', 'Saturday': '8:0-2:0', 'Sunday': '8:0-2:0'}",1,43.6641787,-79.3801067,The Drink,Church-Wellesley Village,M4Y 2C5,4,3.5,ON
153725,3507 Bathurst Street,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}",7V04I3gdlVVis8kVrmWfrw,"Bakeries, Specialty Food, Coffee & Tea, Food, Chocolatiers & Shops, Cafes, Patisserie/Cake Shop, Macarons, Restaurants",Toronto,"{'Tuesday': '8:0-18:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:30-16:0'}",1,43.7288534,-79.4315987,Gouter,,M6A 2C5,7,4.5,ON
153771,127 Island Road,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True'}",TBOKIAMxv0OHKJbarNvSeg,"Food, Coffee & Tea, Restaurants, Chinese",Toronto,,0,43.7983457,-79.1376521,Green Tea Restaurant,Scarborough,M1C 2P9,3,4.5,ON
153945,508 danforth Avenue,"{'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}",iuUcV1ca8NB9QpYj-frJ6Q,"Restaurants, Food, Coffee & Tea, Cafes, Bakeries",Toronto,"{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '8:0-19:0'}",1,43.6784115,-79.3488659,Bread & Roses Bakery Cafe On Danforth,Greektown,M4K 1P6,5,3.0,ON
154011,1842 Queen St E,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",2iYGfGTI2Bm56rUaJfpZug,"Coffee & Tea, Food",Toronto,,1,43.668546,-79.307956,Starbucks,The Beach,M4L 6T3,8,3.0,ON
154119,55 Harbord Street,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",X2rYGuaK2QN0cSROGC_1pw,"Food, Coffee & Tea",Toronto,"{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-18:0'}",0,43.6628599,-79.4010365,Starbucks,University of Toronto,M5S 2W6,5,2.0,ON
154148,73 Roncesvalles Avenue,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",1WPxPejsYeOsYvdDepA91g,"Coffee & Tea, Food, Restaurants, Juice Bars & Smoothies, Canadian (New), Specialty Food, Acai Bowls",Toronto,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",1,43.641390200000004,-79.44689,The Simple Kitchen,Roncesvalles,M6R 2K6,12,4.0,ON
154195,101 Spadina Avenue,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",4Jscimulh38Rq2hOgjb2Hg,"Coffee Roasteries, Food, Coffee & Tea",Toronto,"{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '8:0-19:0', 'Sunday': '8:0-19:0'}",1,43.6463302209,-79.3950911282,Strange Love,Entertainment District,M5V 2K2,109,4.5,ON
154242,181 Eglinton Avenue E,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}",8JA0UIv3uzjvFkP3IABXMQ,"Caterers, Food, Farmers Market, Coffee & Tea, Specialty Food, Grocery, Event Planning & Services",Toronto,"{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-18:0'}",1,43.7079592,-79.3918805,Marcheleo's Gourmet Marketplace,Mount Pleasant and Davisville,M4P 1J4,13,4.0,ON
154339,613 Queen Street W,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'Caters': 'False', 'CoatCheck': 'False', 'DogsAllowed': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HappyHour': 'False', 'HasTV': 'False', 'Music': ""{'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'loud', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'Smoking': 'no', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",_l3nxDFpmLUMxCQrz1LfBQ,"Nightlife, Bars, Breakfast & Brunch, Food, Coffee & Tea, Restaurants",Toronto,"{'Monday': '7:0-17:30', 'Tuesday': '7:0-17:30', 'Wednesday': '7:0-17:30', 'Thursday': '7:0-17:30', 'Friday': '7:0-17:30', 'Saturday': '8:0-17:30', 'Sunday': '8:0-17:30'}",1,43.6472567,-79.4025435,Early Bird Coffee & Kitchen,Queen Street West,M5V 2B7,184,4.0,ON
154371,621 King Street W,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",XWmKkm9pjvGcONXjtQnLaw,"Coffee & Tea, Food",Toronto,"{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-22:0'}",1,43.6440115,-79.4011531,Starbucks,,M5V 1K4,5,3.5,ON
154585,438 Richmond Street W,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",yklSVLflZ02xaoylbjtRjw,"Food, Coffee & Tea",Toronto,"{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '6:0-21:0'}",1,43.6479727762,-79.39629207,Starbucks,Entertainment District,M5V 3S6,10,3.5,ON
154657,2 Follis Avenue,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': 'free'}",ctZqUMbvhJh5G4ofMUjjAA,"Coffee & Tea, Food",Toronto,"{'Monday': '8:0-16:30', 'Tuesday': '8:0-16:30', 'Wednesday': '8:0-16:30', 'Thursday': '8:0-16:30', 'Friday': '8:0-16:30', 'Saturday': '9:0-16:30', 'Sunday': '9:30-16:30'}",0,43.6696409,-79.4134258,Scoop and Bean,Seaton Village,M6G 1S4,4,4.5,ON
154739,1925 Gerrard Street E,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",vvOmFWIx9WvWzwE-Ul-uYA,"Coffee & Tea, Food",Toronto,"{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '8:30-17:0', 'Sunday': '8:30-17:0'}",0,43.6803899,-79.3114188,The Bandit Coffee Group,Upper Beach,M4L 2C1,15,4.0,ON
154852,68 Wales Avenue,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'WiFi': 'free'}",924Gz014YDPzCrzHAf2kUA,"Food, Coffee & Tea, Vegan, Bakeries, Restaurants, Gluten-Free",Toronto,"{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}",1,43.6529848,-79.4041374,Sweet Hart Kitchen,Kensington Market,M5T 1J3,17,4.0,ON
155141,362 Bloor Street W,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2'}",qPBSdI7wW1r975WjZHtTIA,"Food, Coffee & Tea",Toronto,"{'Monday': '12:0-23:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-0:30', 'Saturday': '12:0-0:30', 'Sunday': '12:0-23:0'}",0,43.6662984,-79.4057874,U Tea,The Annex,M5S 1X2,6,3.5,ON
155305,587 King Street W,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'Caters': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",vx2T3IspTj6Opxjn95xWRA,"Coffee & Tea, Cafes, Restaurants, Food, Tapas/Small Plates, Bakeries",Toronto,"{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-1:0', 'Friday': '7:0-1:0', 'Saturday': '7:0-1:0', 'Sunday': '8:0-15:0'}",1,43.6443012324,-79.4001731068,Portland Variety,,M5V 1M5,234,3.5,ON
155425,"686 Bay Street, Unit 3","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",Fjh0c4wkE2hkoBqxwaRuxg,"Food, Bakeries, Coffee & Tea",Toronto,"{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:30-21:0', 'Sunday': '6:30-21:0'}",1,43.6574832262,-79.3845950278,Starbucks,Downtown Core,M5G 0A4,3,4.5,ON
