,average_stars,elite,name,review_count,useful,user_id,yelping_since
46622,4.33,None,Sunny,9,2,MXFA7JN8X4-fo7ztGNnsfQ,2012-03-10
46905,3.56,"2018, 2017",Chyanne,88,1,-83s33R6DAJKlc6C5Wqzwg,2016-10-27
46919,3.33,None,Sarah,3,0,xwcM4eHCLvcI0nj-Cjs1DQ,2013-09-07
47341,3.24,None,Linnie,16,2,CbUgX0FEMzQb-LLqgVDgxA,2017-08-14
47788,3.94,None,Rebecca,33,0,2Fv3ypGn_lCryYmplsKaJQ,2011-05-24
47943,2.66,None,Cris,61,16,4i1zUYyy4ihv7yozHu4qoQ,2016-07-20
48449,3.73,None,Emily,15,2,6m0Wp9IRK7NskVcuH-Ne4w,2014-10-07
48601,4.11,2018,Sumayya,27,20,VjyfydUWwr-Ych1-jhNq_g,2010-01-23
48656,4.5,None,Jaimee,2,0,b8xlpNO4JwJTEFR_igjRuw,2017-05-14
49716,3.76,2017,Bear,48,15,kJi90YCU3MHEaIg-hYmsGA,2009-09-04
49919,3.77,2018,Sharon,117,0,gGtM52jNBzsP_sGCSIRz0A,2017-02-08
50514,4.13,None,Richard,28,14,viuGqQ1WDx4lv30sIJWhUw,2015-10-18
50902,4.0,"2017, 2018",Kelly,49,2,ISbHIVNZQoeMchsQUiKQpg,2017-01-13
51362,4.04,None,Annie,28,0,1jsz1T5kDml0O3phegTVhQ,2014-12-05
51985,4.2,None,Mae-Esther,5,0,fMeb_jvRd_ZGrYj-H9dJ4A,2016-05-12
52435,4.25,None,Eden,4,0,oE1nCUrzJQTtqfguu2eC2Q,2017-11-26
52540,4.71,None,Siobhan,7,0,TLTIpylSILwK9-OgqENAlw,2017-08-05
52833,1.5,None,A.,4,0,uy3OsnEVjwoRj4m1eGueSg,2011-09-01
54573,4.45,None,Sarah,35,2,Dw03vpK9QnohtjWhc-h3Gw,2013-05-08
54830,3.03,None,Annie,31,0,XI4u2PQJUAR9DvwO_-Cygg,2014-01-12
54854,3.5,None,Friday,17,4,EKUROEqCz3OePMgEpf6xgQ,2014-04-10
55039,3.47,None,Sam,115,1,yDRw0UY7FhjDAs-q1bvRhg,2012-10-30
56753,3.07,None,Zap,25,6,ZIMYo9E9sqsT3sM6budfJA,2016-11-27
58333,4.05,None,Raina,81,6,Z6qKSbjtBLtiWwwYXg6NiA,2017-02-03
58359,1.0,None,Elliott,1,0,Dw27-d_T0eOr0ytLeRq78g,2010-11-07
58704,2.36,None,Mike,28,8,KFTenhqpG5nWiTL8nlpGJA,2017-01-16
58902,1.0,None,Jesse,2,0,AXAa6mu3857KBho_v6LwUw,2015-03-29
59240,2.25,None,J,4,0,HhVCA5DAlhBG9op9aGvQgA,2017-04-29
59352,2.68,None,T,26,8,uJH5HONfifv7mSTfaDc33Q,2016-11-06
59897,3.34,None,J,28,24,x9JAu9hPhmp5oLYXJxprLA,2011-12-15
59963,3.67,None,Kelly,3,0,zE_makDV_TBSJq8dX9Hwng,2013-08-17
60450,2.56,None,Allan,9,1,4CM0c4e9lbH12et_PIc_-Q,2013-11-26
60556,5.0,None,Haley,1,0,wYX5OU8H_-mbrWGVSozQmQ,2015-03-29
61124,5.0,None,Neecole,2,0,AtoEeGDWmcVBnUobbxjilQ,2016-08-17
61126,4.0,None,Mo,11,2,XJt5IwWByfbOQfY1Nmlh1w,2017-11-23
61431,3.29,None,Linda,28,0,gI3GyHks_K5LTXqmbBUKgA,2015-11-17
62800,3.67,None,Chris,29,0,axdCU_yg-kAJ8amwn6ohdA,2015-08-30
62801,3.46,None,Ray,13,0,XZCjolMpqVur1NodRZ7MQg,2014-02-08
62843,2.5,None,Bianca,8,0,6bBWJ-bUjCjwoD_jblHdCA,2017-12-24
64598,3.92,None,Alex,12,4,2f_pVxImXu2Y6SclpAEXZg,2017-01-30
64803,3.86,None,A,57,0,cX2ubWJNuIzaiS6XMpj2rg,2016-05-31
66102,3.95,2016,Michael,39,20,xD7Dcm5F7s5998ykVua_0Q,2014-08-17
66215,1.0,None,Auri,1,0,NS6lMNubTazdx0_zU_8Oxg,2014-05-26
66301,3.23,None,Reg,39,0,5Y0VGDQxeDJUHFvHj4Bg7g,2012-08-31
66391,3.58,"2016, 2015, 2018, 2017",Idan,209,55,_1UbhUyIKUxBV3pKwPCB9Q,2014-12-17
66870,3.49,"2017, 2018",Yvonne,347,8,z4RdfAGztSHQ5zBw-IWACA,2013-08-08
66972,3.75,None,Lindsay,4,0,Khv3eLQ4CXGytRLDCLm_2w,2015-03-01
67054,4.0,None,Janine,4,0,zHkjDZVHTEdLF6-9wQhaZw,2017-01-27
67172,3.0,None,Kenzie,7,0,vyY4L4kw2grCdGb_ROuciA,2011-07-22
67353,3.94,"2018, 2012, 2010, 2014, 2016, 2009, 2015, 2011, 2017, 2013",Dianne,509,1974,FA0qTPinqNgLTbeYwiikUg,2007-08-01
67417,3.43,"2016, 2015, 2018, 2017, 2014",Dan,260,9,Omhu17Pu7pGbO7KjbYLj1A,2013-02-15
67521,4.06,"2018, 2017, 2016",Alicia,726,6,osM4Ssqj-w-JTXGVe7TTuA,2009-06-02
67716,4.08,2018,Sarah,24,22,Id67Rmjg_5nc0PiclQdjTA,2017-09-12
67790,4.0,None,Sarah,5,3,9HcoeoriWF23Bk675_lc7g,2016-04-23
68388,3.95,"2017, 2018",Peter,108,0,3Qnh7-gzwZqcEfAbpIlawA,2017-02-02
68535,4.29,None,Peter,6,1,SoU_7Wbquzt-n7ANtzX1Gg,2013-10-02
68554,4.36,None,Andre,22,2,6IkaUWhIUG98VXqbrlREpw,2013-09-23
68661,4.24,"2018, 2016, 2017",Jerome,83,10,hdCbb8fTbebPZl2TQC4HtA,2015-09-20
69290,3.56,"2018, 2015, 2016, 2017, 2014",Will,252,213,0xRAAStEi_dBFLD-1xSMHQ,2012-09-18
69384,3.77,None,Salena,45,1,ZUnBz3cCDPVuCx6xUSLjvw,2014-04-05
69546,4.8,None,Bulat,5,0,Mo1IpZmKXzikOcTOFRWO-g,2015-02-02
69893,4.21,"2016, 2018, 2015, 2017",Melody,85,26,HZyIDRzPteWN2PSiRhxmuA,2012-09-01
69993,5.0,None,Justine,1,0,l49jQc-OQv6mlE-S2yhv8A,2017-01-22
70787,3.81,"2018, 2017",Suzy,82,4,ulw9mZuxKFXnjEpyC6H7sg,2015-10-17
71000,3.54,"2018, 2017",Jonathan,40,13,YGE_rCB5AbmOY7C3UIbSaQ,2016-05-04
71991,3.21,"2018, 2017",Viet,129,17,5eogH-lsoc30dyK9doJMRw,2017-05-26
72645,4.08,None,Ali,12,16,7lVDF8u2pEVqQEEvUp8U9w,2015-12-06
72732,3.92,None,Richard,13,0,Sh573T1yCq8j6hPSwB_aSw,2013-01-21
72767,3.9,None,Evelyn,10,3,Xt0EJq460TH3a6YbE5vkKQ,2011-09-07
72949,3.95,"2016, 2017, 2018",Cindy,199,816,0IwZb1ePNpSVYcCdMtGoQw,2015-07-05
73031,4.0,None,Lale,6,1,4XEUODI_lpNrBHpaqP9vrw,2016-10-10
73266,3.35,2017,Allan,65,0,8PG97EehQVDyN3b3phDl3g,2016-09-11
73469,3.19,None,Igor,21,3,t7bodmoPJYAd2C5kZXBJVg,2012-03-20
73563,4.34,"2017, 2016, 2018, 2015",Neo,146,32,New-yv7k9vZJw9iLTm0cEw,2011-12-01
73602,3.62,"2017, 2018",John,185,9,HcM1eJ9s8khmlr6Df-KepA,2012-12-26
73700,3.81,"2017, 2018",Maia,182,48,20xtru4h_7TjFn4lSHmSsg,2015-03-01
73822,3.59,"2017, 2018",Dan,72,1,48-X_KMrgxr2aSPInVgPbQ,2017-06-24
73849,3.98,"2018, 2017",Jazz,127,10,LBlO25k03TPSEj6lNaaeXA,2015-07-10
74284,3.87,"2011, 2013, 2010, 2009, 2015, 2012, 2016, 2014, 2017, 2018",Elle,863,419,jqp5BEMzEUIWTCt6pezS2Q,2009-01-29
74529,3.71,"2018, 2017",Lauren,98,0,HkJ1p-QlRx6FJztgjr4Vnw,2016-07-19
74545,3.22,None,Jon,15,2,SBEvMN7LKwdQMi3GyelQYg,2013-12-26
74915,2.33,None,Nini,16,2,KzJRq5cpwhYhKj2VOD-DEA,2012-04-24
74991,3.5300000000000002,"2016, 2017, 2018",David,145,11,qPganFH_fTXrP9r3kXf6YQ,2013-04-27
75076,3.5700000000000003,None,Sep,7,1,8i8R_D_i5GtoxThO57ZZAw,2011-12-24
75324,3.69,"2016, 2017",Aderan,114,23,J0PyhHut7vcuQDQktIfvhQ,2015-12-02
75628,4.15,None,Joshua,13,3,zDXKbaoJD_uXL2xRP34OcA,2015-06-12
75809,4.58,"2018, 2017",Victoria,53,12,GrXhtw32fIvzU8Wp-8cDNg,2013-03-03
76008,3.87,"2018, 2017",Leen,60,4,CDdJ7CtQGwIfWiczlPOKSA,2015-09-17
76304,4.39,None,Ovinna,18,1,PLW-Wgnfvmn-EI1CYILQeA,2013-03-03
76339,3.54,None,Donovan,37,6,Zph0OADuvC4WPADcDdanAg,2011-08-29
76753,3.69,"2011, 2012, 2016, 2017, 2015, 2018, 2013, 2014",Martin,409,186,oLLYmkej2TMHaTbudug5eA,2010-12-28
77082,3.49,"2017, 2018",Manry,71,8,zRXsyhCenWq6kN5kO7P33A,2012-04-30
77253,3.23,None,Stephanie,31,17,lfM-OFi5pk2ebWV2DMcG5A,2015-11-22
77967,4.05,"2017, 2018",Herman,97,155,iCMGR_a7BuFPqZBw-IPNiA,2013-08-15
78381,3.59,"2017, 2018",Phoebe,53,7,25qioKv_dsAb7Ozn6h4cug,2016-06-04
78394,4.05,"2017, 2018",Vincent,53,8,zkTMbOsGXhogFawVvVhTsQ,2016-07-31
78811,3.47,"2014, 2017, 2015, 2016",Carmen,107,80,wL1-nb9MQrJFQXqpZsO5mg,2014-07-06
78849,3.19,"2017, 2016, 2015",Mei,159,51,wky4BZxCELi4PZcvb11qYQ,2014-10-09
78940,3.98,"2018, 2017, 2016",Jade,169,34,BOijsp9rwVGS4ScmOMf9bg,2012-07-29
79025,3.47,None,P,129,0,Ouu5ycmS2EOtqPbk6JZvTw,2013-04-06
79051,2.0,None,Brent,11,2,fEJZHWcCZK-E2KvZFuZSfA,2017-11-30
79229,3.46,"2017, 2018, 2015, 2016",Bess,77,20,gmehpVzw56na3bPco1IZUg,2014-03-06
79749,3.69,"2015, 2016, 2017, 2018",Jocelyn,95,33,SuOLY03LW5ZcnynKhbTydA,2014-10-02
80041,3.66,None,Joanna,538,288,RfTSLTOpO8lBNXYz9DEiiA,2011-06-19
80043,3.93,"2018, 2017",Euge,41,7,TsTNFHNHimLsViWqDyRLEQ,2014-07-26
80412,3.59,None,Ace,17,1,vyvOjhCfTmr2W73-166nfw,2015-11-01
80433,4.06,None,Owen,18,3,oql3NtW3-U0nUt5oN11y7Q,2015-06-16
80478,3.91,"2012, 2017, 2015, 2018, 2014, 2016, 2013",Dan,738,233,ll9xYfxhRJ3gy3upckMrTQ,2012-05-15
81005,3.19,"2018, 2016, 2017",Ashley,37,0,ddFBTOTFdPqJjQfj3Vf3Dg,2016-03-15
81195,3.94,"2018, 2016, 2017",Cindy Feng Xin,216,1,0gZ8E5tBWTEtGEZDuTzhzw,2016-06-24
81330,4.27,"2017, 2018",Michelle Orchid,126,46,iFrmX7Mr44KyvXuVlFUnAQ,2010-02-13
81560,3.22,"2017, 2018",Zack,249,36,utjGh0V0XweisHuHM6Wn3Q,2016-11-22
82295,3.83,"2010, 2014, 2009",Adam,120,12,VMKn920nDRBFNwp-IUE5VA,2009-06-27
82455,3.79,"2015, 2018, 2016, 2017, 2014",Natalie,118,27,PIG12rx9hiH4xf9_KBMj4Q,2011-09-26
82506,4.26,"2017, 2018",Cathy,33,7,5a-7nhOP9P8tARWjb5F-Nw,2014-08-27
82548,3.81,"2015, 2013, 2017, 2016, 2014, 2018",Valerie,335,16,2RosvaxvSKX0YY1VVmg-fg,2013-01-05
82902,3.6,"2016, 2017, 2018, 2015",Maria,310,28,_oCiEDUZqu91P0Tzdl_wMA,2011-02-06
82997,4.5,None,Shannon,8,0,uYlEc9M5-HIaIw8scbkGyg,2014-08-19
83117,4.0,None,Kabir,21,10,wpdhp6AfVXvYUxPp13wVSw,2015-02-24
83222,3.5,"2018, 2017, 2015, 2016",Sara,129,17,5hlTalYMFc0UZsehdYPQbw,2012-01-21
83641,3.26,"2017, 2018, 2016",Vivian,78,0,EQM3punZHzm3WcqdqAmOCw,2014-06-24
84647,3.16,None,Paul,74,0,9Lglv-v8SRo_S-IyvFBmbw,2013-07-11
85011,3.67,None,Melissa,3,0,CcoynyRUDaZ8wQHJ_WaQiQ,2016-05-16
85054,3.03,"2017, 2016, 2018",Alex,201,1014,EisUuXVeVJN_FcFiE-tqwA,2008-11-15
85330,4.0,None,Jinni,4,0,aItkkpcMbVNTg3FUE8R3dA,2017-03-04
85402,3.77,"2018, 2017",Eric,49,43,_wPrcFpJ9z5VMYMtb3zKIg,2016-01-29
85408,4.69,None,Stephany,15,4,4ClXaTEIe28rnaxflWMSXA,2011-04-27
85425,3.29,None,Vian,20,38,ZLigMWBOWy4hGETKnILtnw,2012-03-12
85441,3.31,None,T,44,0,kMydZVuwPGVVzj85wnONHg,2013-01-05
85706,4.33,None,Hayden,12,0,KtCW2T_ISBC__OIXV_xK7Q,2014-10-01
86032,4.36,None,Andrew,25,0,h4FrEwGGvNxOV4NoKubBKA,2016-06-30
86326,4.42,None,Bart,12,3,poZzwDGCvMOj7rqK0jv-Zg,2012-09-29
86534,3.3,None,Deena,10,0,I34dSHezLlmyAa28wDtceQ,2017-06-23
86545,3.74,"2016, 2017, 2018",Amy,127,14,Vz_JxxxK-I8lijMJjS-iYA,2015-10-21
86666,3.29,None,JS,7,3,qcFV28kANatbMvRd1CKBkg,2014-01-07
86848,3.3,"2017, 2018",Tiffany,54,77,J0g-zpTGHUu9wdsE0C4ljQ,2013-11-12
87386,3.65,"2017, 2016, 2018",Alysan,87,1,66R-1FGOg7SoJLtkSXVfuQ,2015-11-13
87990,3.71,None,J,21,0,unTymau18dCkrKAjUozH3A,2012-03-26
88260,3.47,"2016, 2017",Alana,50,9,mKGo-8bNq4TII-KMhULFOg,2015-07-12
88322,3.75,None,Jan,8,0,Natxgt_62OOcHhQGvDRCGA,2014-02-25
88778,5.0,None,Anne,2,0,xJRl7KrLY6sTihxUntPoZA,2015-12-22
88985,4.19,"2017, 2018",Anh,28,10,ZTOUSxUHfWrPtShzLIVJFQ,2017-10-07
89147,5.0,None,Caitlin,2,1,TvTxNI1cTtH9t4jsCHK6zQ,2017-08-03
89329,3.96,"2017, 2016, 2015",Sonia,164,1,buv4fFmsJhDfFWvOgUWxtw,2011-02-21
89632,2.41,None,L,27,38,SbvlhH2MuUjUrp9WkFBrig,2015-03-03
90082,4.0,None,RealFairy,5,0,VeWpCX3UdT8r4YsmmXx2uQ,2013-10-30
90154,4.29,None,Zoe,17,2,IZJA5FGcufbQK7KWulSfHw,2011-08-03
90923,4.0,2018,Abby,78,1,VpbfazUJdbTf7BtvTiq0nQ,2011-02-18
91448,3.75,"2015, 2016, 2017, 2018",Shannon,271,184,oPVY6-CJt2EI335lKWwxmg,2012-08-21
91656,4.43,None,Leanne,7,0,rJ6ylTBzcqcg51gIKBQXZQ,2015-09-30
92220,3.85,None,Chris,13,0,u75pq1wCQqiBUkfGwpAKcg,2014-08-14
92492,3.7800000000000002,"2018, 2017",Usti,94,9,CbvKFa3rHeU_4TryxZ7wxw,2013-04-24
92644,3.85,"2017, 2018",Hilary,70,9,kMSFBXgoCeHp4VuQ6mUfEw,2014-09-10
92746,3.22,None,Nupur,26,0,v4JgPjYbD03sOAcCbqW2kQ,2014-06-05
92821,4.5,None,Griff,2,0,2hU-YOeA_g9aCF4jUJ6fEw,2017-10-12
93618,3.3,2017,Trudy,62,12,CfLos6YFIDngxxwFRKgYoA,2016-04-23
93683,5.0,None,Kwangyun Joey,1,0,-jKTA8-lIgnfiRkR2p9Isg,2016-12-05
94051,3.6,"2017, 2018",Andy,47,6,CFvuVba8YakPTsnVpOM16A,2017-04-02
94059,3.77,None,Richie,26,12,SKRzSW5hWj1ti62aWg5NcA,2017-07-23
94159,3.84,"2017, 2015, 2016",Ada,95,1,9scdQBrOXBYtXAYcj9HNXA,2015-08-31
94716,3.84,"2017, 2018",Sarah,78,17,kYIODM8u94H7IyHY806CAA,2016-12-12
94755,3.06,None,Amritpal,16,0,MVLUqZgxjCjLRya3MbuArA,2016-01-04
94833,3.69,"2016, 2015",Jessica,99,42,uQSnFzTJWZoPQbm_yn6PgA,2013-01-01
95277,4.19,"2018, 2015, 2017, 2016",Thomas,79,1,LPxx7_13EO7O_ZvLqEds0Q,2013-02-18
95599,1.0,None,Mani,2,0,POAXXajusgv6b38w08raqw,2017-06-12
95619,4.14,None,Jessica,14,2,msjw4aILPvd7tNAz0K0N5A,2012-01-31
96268,3.52,2018,Rumel,45,5,eYZ-ZrGHy7s8ynvsWMjO-w,2017-07-23
97716,5.0,None,Zack,3,0,z4XZZd412AFQKuM8DP7fVg,2011-05-25
97831,4.6,None,Fereshteh,5,0,AO0biQn60WQOl63yZtN0hQ,2013-12-17
97863,3.52,None,David,84,66,ROUyp8asZwkBeq31vpUcoA,2009-09-10
98143,3.5,None,Lena,2,0,En9JbD1I9iRs9lug1kaDKQ,2016-10-13
98565,3.14,None,Maleena,12,4,snSfeAvjqQU8eoZ1x4zHuw,2016-09-07
98984,3.81,2018,Paul,83,38,iF8oa1M5SGNU8Ai7RpUn5Q,2017-07-31
99461,3.31,"2015, 2012, 2010, 2018, 2009, 2014, 2013, 2011, 2016, 2017",Jennifer,6082,1381,CxDOIDnH8gp9KXzpBHJYXw,2009-11-09
99594,4.1,None,Evelien,10,2,bCAZwTJDUiZGZanBKXLwNA,2017-03-05
99641,3.71,None,Vincent,24,0,iEkVA-Frwvucw5hnKKAPZA,2017-01-13
99723,2.39,None,Lora,94,13,U-Jeag9UdHNNGOkA7VkWCg,2011-11-08
99748,3.34,"2018, 2017",Connie,91,4,AryBBn--MdbJylcIAVb-_A,2017-07-30
99762,3.5,2015,Diane,54,9,bW9Im3L8FG_8ZORBoFl8UQ,2014-03-22
99812,4.21,None,Judy,607,17,ehzvSXsijzgxsYHvXeaS-Q,2013-04-12
99899,4.0,None,Basel,4,1,8K8dGuUo0bw_9-sHRsd77Q,2012-08-03
99924,5.0,None,Karrie,5,0,4POzNMESTb6-hzQAIATJPw,2015-05-17
212,3.79,"2017, 2013, 2015, 2016, 2012",Janelle,97,14,3BxHoPcHUQCYAh4X7zFR-w,2012-02-19
371,3.83,None,Amalia,4,1,uDrhT8wbioSXOpTGzgLnJA,2015-09-21
561,3.67,None,Kayla,6,0,iBlgGG1g_CBF0mCdpF08gQ,2017-06-03
566,1.0,None,Dwiti,1,8,wvisLNAWLuXatDtbVayhbg,2016-08-18
687,4.85,None,Julie,13,0,WNB5F7nAgJFrUazE0Fm9cQ,2017-05-10
1478,3.43,None,Ashley,7,3,PckmukXXYl6NM6LxH6fVAA,2011-11-29
1948,3.65,None,Stanoi,150,85,PBV_oQCoABX958-zjiLGwQ,2014-05-23
2038,3.81,None,Chloe,15,0,hmqaQ_60rCJi86ur1kYg8g,2017-03-11
2736,4.0,None,Wes,3,0,oUkJY5bXgFJK3WU4Mx1pKA,2017-09-05
3268,3.67,None,Genevieve,3,0,pj-zm_e5G5Ivt523pYxMuw,2015-11-24
3415,4.83,None,Sean,6,2,zR4MHIDKK_exlAVRmv0GXw,2016-12-29
3489,3.74,None,Elisa,22,3,ewvMgCNoCyd3p6P6VGMUVQ,2012-03-23
3547,3.4,None,Marnie,10,0,j4THrSQu8Ana11wYl95LfQ,2014-09-01
3929,3.67,None,Wingsze,3,0,yiUBqqmaCQAUYp6z1wkYXQ,2013-04-25
4450,3.88,None,Matt,17,0,9K4Zo-BkCDAPtG0S9ME1uQ,2015-06-29
4642,4.0,None,Jo,9,0,6pkPGI3TE8tFzw_pawUMvQ,2016-09-21
4855,3.87,None,Melly,29,0,0GQg8yl8CHChM6rk1A1W9g,2016-02-06
5661,3.81,None,Thomas,14,0,pnvpm1ru2ewvOTuVAcFNmg,2016-03-26
5880,3.5,None,Anna,10,0,R-Z0YLVDEX6_tPUJuPTZbQ,2017-02-28
6529,4.54,None,Aleksandra,12,0,Np4pFtIAI4rL1riwzMAqDg,2015-10-05
6820,5.0,None,Vinod,1,0,FG-E1GK1mDckHSoUBIP59g,2015-02-11
8279,2.0,None,Carradine,3,0,itu2AqCX_aO4z5FYwZYnUg,2017-06-28
8783,1.88,None,J,7,1,aN5mkGlFxhwyo4ufA1UDxg,2017-04-24
9538,5.0,None,Marianne,4,1,2BaIEGuk9YBPiMhvPF6gEA,2016-01-13
10486,3.8200000000000003,None,Karen,11,1,DFjNaEFkatz8BgYyPmxzwg,2014-09-07
10793,4.0,None,Sohaila,7,1,nraLS1Wdu4lJv5w4xKIuVA,2014-07-23
11102,1.0,None,Julie,1,0,SVzlbHrFFSVZWPvfSgSWZQ,2016-07-22
12063,4.26,None,Jacquie,19,0,sutPHBScdm4hwWA15Zy21g,2017-07-18
12529,3.04,None,Jay,44,1,kwbpoBTrO3Qv2LMMFJbyvg,2015-07-18
12779,5.0,None,Matts,5,0,mLcwvRlcTuG8VGatQ_Nlig,2015-01-24
12887,4.2,None,Cami,5,0,hTjj9c3m3PA8azhAQ2YwIw,2017-08-23
12951,5.0,None,Ribamar,1,0,r36wj4fqnNd1KgQN1pWjKQ,2014-12-11
13279,3.5,None,Sheroni,15,1,onroTne3We8dVWfw3lz3eA,2017-01-16
13726,3.79,None,Eric,104,1,oerw70Uc1dQl8t-86fOUsg,2015-09-28
14326,4.17,None,Maria,24,8,r33sBd0FzjjtVVo4BHmIYQ,2015-10-06
15350,2.18,None,6i,38,1,-OY3fkHVYy0Dx160rKCiWQ,2014-01-17
15686,4.14,None,Danny,13,22,qtD6jxitRS8JuI7kKTmReA,2009-12-29
16903,4.13,2018,Elizabeth,60,6,WLa4BL8br7NPhvKXPpAKhA,2015-11-04
17535,3.83,"2017, 2018",Chris,46,4,T0Bx8kPTHiiA11d7occV6Q,2013-05-21
17560,4.22,"2016, 2012, 2018, 2013, 2015, 2014, 2017",Alex,543,22,CkqmyV3UWUd70oM3F-PahQ,2012-05-13
17623,3.77,"2017, 2018, 2015, 2016, 2014",Joyce,259,7,7_RaCe5zzPBYWm9znlffUA,2012-02-04
17655,3.91,None,Evelyn,22,9,hPR9008rzXELEA3UZ-2vvQ,2017-06-19
17802,4.22,None,Emily,8,11,3QPmn7rTvUsUVIqbDNdhIQ,2015-10-25
18438,4.08,None,Cecilia,12,6,-ZWy3zHfo-xheQyh4l6IKg,2013-08-28
18445,4.11,"2017, 2016",Christine,90,8,aqTE8sslDppo2FGf-oWLQg,2016-06-07
18970,4.47,"2016, 2018, 2017",Lauren,135,119,x4TwK62HyLeO56zGsSN0yw,2014-09-27
19050,4.25,"2017, 2018",Naomi,103,0,OyQtEmWWHeI5wEJElim12A,2017-02-18
19351,5.0,None,Krista,6,0,JXrCbdS7tiLL7pVbvQYetw,2014-05-12
19460,4.57,None,James,7,0,mEJcGkLyrG8wscrEkkLhDQ,2016-10-06
19661,4.92,None,Becky,12,0,TjoMDMn4gHa1c4LVJBLFlw,2016-08-02
19790,4.06,"2018, 2017, 2016, 2015",Carol,235,144,PdPrqYLWDjNPnpXOQ1zgIw,2013-01-16
19826,2.5300000000000002,None,L,15,1,xDgiyXqQHO4ktmHmPvB-AA,2017-07-04
20025,2.25,None,Stephen,4,0,3n66S6yfJteYdYL5Wz1m6Q,2011-11-06
20127,3.73,None,Priscilla,22,14,JXOwMyCweDE5QdtcPf9CDg,2016-01-09
20264,3.63,"2017, 2018",Vanessa,70,3,Jet9tgRPlTXldIZq0_7fuQ,2015-02-01
20412,3.79,"2018, 2017",Vivian,126,5,B41w9LUYQHbkTjFRfpHEjA,2017-03-19
20607,1.0,None,Lê,2,0,jUtNo-0TxMemhEnUwmsYfQ,2017-01-15
20626,4.75,None,Pina,14,5,pFPJODCsYW4LYWhAXd9mgw,2012-11-11
20847,3.74,"2012, 2015, 2010, 2017, 2014, 2013, 2011, 2016",Heather,449,6,KgJdBWS3ReP6TVhYWJRKmg,2010-03-09
21286,2.0,None,Amy,1,9,JGS9mUquu01VnwAberlsSw,2014-06-04
21317,2.0,None,Taryn,3,0,CZvhN3CDOtdVVmbCovsP1g,2016-06-22
21324,3.8,"2018, 2017",Mahsa,111,0,BNPbolK_o-WK7oXv6iFxDA,2012-03-24
21899,3.95,"2018, 2017, 2016",Karen,74,33,0ZNkuQw2iiEgmOKHToZIyQ,2016-09-07
22220,3.68,"2018, 2017, 2016",Jessica,79,21,4kRvKXJUaD86S2hjuMuUIA,2014-12-18
22682,3.44,"2017, 2018",Jackie Hk,40,0,xYHU1CAOFOYOASUYEIj1zQ,2017-01-10
23378,4.08,None,Robert,59,22,iY9vnrM3Eu0JpOQqmGKw5Q,2008-12-16
23832,2.35,None,Marshall,14,6,krzuqV8tqLh5si-xKLWwYg,2014-02-05
24043,4.23,"2017, 2018",Mei,48,3,N2_0dfYCO2hXMKIr2e52CA,2014-12-21
24140,3.51,"2018, 2017, 2016",Joleen,210,4,Kh47-GCjDrQa11j67aO42g,2014-07-04
24320,3.81,None,Fiorella,21,6,rL8CaZKnhIlilwUjb8yJIw,2016-01-18
24484,2.88,None,Lynn,16,27,ZSwP0pwh7kYCDZlheLv1uA,2012-04-01
25065,3.67,None,Orry,3,0,Vih6QnSrWjkFQNIKZmRidg,2017-06-09
25101,3.85,"2016, 2015, 2018, 2017, 2013, 2014",Cori,380,297,iquCZU8tjmRQrnDgci5YpQ,2010-07-19
25285,4.08,"2016, 2011, 2014, 2012, 2015, 2009, 2018, 2010, 2013, 2017",Joi,1681,26761,0G-QF457q_0Z_jKqh6xWiA,2008-03-12
25305,4.09,"2017, 2018",Raphael,145,17,37AqJydkC0EZgprx9A3qzw,2015-12-30
25578,4.4,None,Courts,5,0,clpfl1uR9Ed2VFyRCoo-cA,2017-10-01
26028,3.7199999999999998,None,Michelle,42,97,j8zxw7Y7RfrxkkElRzK7CA,2012-01-04
26050,3.67,None,Ryan,9,0,Ntg49qQMmsjRtsdTZhPi5w,2017-10-15
26257,3.45,2013,Brandon,152,17,nXehm6zt294ZswIgh5LpbA,2010-02-15
26389,3.73,None,Dev,64,3,B7gTbLp_AJxeoYXn5pAfNw,2010-07-28
26500,1.0,None,Sandy,2,0,ZTaKokWcBdd4SigX6Nr8rg,2017-03-12
26529,3.7,"2017, 2018",Kiranjit,89,0,6Jbd0G-MyiXFXdPwMoEcZQ,2015-09-09
26649,3.44,None,Marie,34,2,BN5GEmbeZ92fOTiHXGG_dw,2015-04-07
26704,4.11,None,Alex,18,0,p_9492G3wxkzZu8E7pBYvw,2017-05-30
28059,4.14,None,Stephanie,7,3,38NQU3P9BVefDRVYAdjPlQ,2013-02-25
28108,4.31,2018,Aisa,52,15,HxkWE8b1bJbSc4Ihmgy5dQ,2017-08-28
28127,4.5,None,Amanda,8,0,1fUi1AgE5BEpogV9dQcq_g,2017-01-17
28154,4.0,None,Ryan,9,0,lwNJDo7DFmL2HC2uZwbkyw,2016-12-07
28267,3.87,"2015, 2017, 2016",Glor,83,11,ay1vHGcKovq8tBeTvqJ38w,2014-02-18
28563,4.14,None,Mady,29,10,cJN-zKY6f_q3ceeS_-HIZQ,2010-04-30
29175,3.44,2017,Dilek,83,1,bpTOvrdQV3kAc3f90kLziA,2016-04-26
29188,3.93,"2017, 2016, 2018",Sandi,117,12,hAi-sBBQF43tQqVMmEqVew,2013-09-11
29203,2.56,None,Aman,15,1,Wztxo0zJEPky7H5ufTMixw,2010-05-24
